id,data_venda,cliente,vendedor,produto,categoria,fornecedor,quantidade,valor_venda,valor_custo
32218,2020-07-03,Fábio Pinto,SERGIO AGUDO,TV LED 50 SAMSUNG,TV E AUDIO,SAMSUNG,1,3300.0,2900.0
32219,2020-10-23,Camila Carvalho,JOAO NUNES,MEMORIA DDR 3 8GB,INFORMATICA,VISION,1,90.0,50.0
32220,2021-09-01,Antônio Cardoso,WALLACE MOREIRA,CASTELVANIA,GAMES,JOGAR GAMES,1,120.0,53.0
32221,2021-12-15,Sarah Almeida,FABIO AUGUSTO,FANTASY STAR,GAMES,JOGAR GAMES,1,89.0,30.0
32222,2021-10-26,Leonor Santos,GERALDO FRANCISCO,SAMSUNG XY 3,CELULARES,SAMSUNG,1,800.0,498.0
32223,2023-11-26,Kauê Santos,EDUARDO SANTOS,TABLET 7 LENOVO,INFORMATICA,LENOVO,1,600.0,450.0
32224,2022-01-10,Renan Goncalves,EDUARDO SANTOS,SMART TV PHILIPS 46,TV E AUDIO,PHILIPS,1,3199.0,2500.0
32225,2018-01-15,Kaua Rodrigues,CELIA TAVARES,PENDRIVE 16,INFORMATICA,PHILIPS,1,30.0,10.0
32226,2020-05-02,Beatriz Lima,WALLACE MOREIRA,IPOD NANO 32,INFORMATICA,APPLE,1,450.0,320.0
32227,2020-02-24,Beatriz Carvalho,PEDRO NUNES,NOTEBOOK LN 15,INFORMATICA,LENOVO,1,1500.0,800.0
32228,2019-05-05,Kauê Barbosa,PILAR SANCHES,RAIDER,GAMES,BRAZUCA JOGOS,1,120.0,50.0
32229,2022-04-15,Vitór Martins,MARCELO WITEMBERG,MP4 32 GB SONY,INFORMATICA,SONY,1,240.0,120.0
32230,2020-12-20,Felipe Carvalho,CELIA TAVARES,SAO PAULO / SALVADOR,PASSAGENS,LINHAS AÃ‰REAS BRAZUCA,1,450.0,400.0
32231,2019-12-14,Enzo Carvalho,CARLOS SENRA,MOUSE OPTICO,INFORMATICA,GENIUS,1,59.0,41.0
32232,2021-09-19,Kauan Sousa,SERGIO AGUDO,CARTAO SD 64 GB SAMSUNG,INFORMATICA,SAMSUNG,1,78.0,55.0
32233,2019-01-01,Vinícius Almeida,FABIO AUGUSTO,O PEQUENO,DVDS,EM SPORTS,1,43.0,23.0
32234,2019-12-15,Kauã Pinto,WALLACE MOREIRA,SAO PAULO / LONDRINA,PASSAGENS,LINHAS BRASIL EXPRESS,1,310.0,280.0
32235,2020-01-27,Rodrigo Costa,RENE CHIARI,SAMSUNG E1203,CELULARES,SAMSUNG,1,560.0,385.0
32236,2021-02-07,Nicole Alves,GERALDO FRANCISCO,TECLADO WIRELESS MULTILASER,INFORMATICA,MULTILASER,1,120.0,90.0
32237,2022-02-15,Breno Ribeiro,LILIAN SALINAS,SAO PAULO / RECIFE,PASSAGENS,LINHAS AÃ‰REAS BRAZUCA,1,360.0,300.0
32238,2022-03-04,Nicolash Ferreira,CARLOS SENRA,NOTEBOOK ACER 17,INFORMATICA,ACER,1,2100.0,1700.0
32239,2020-09-02,Fernanda Cunha,PEDRO NUNES,CADEIRA DE FERRO,MOVEIS,BRASIL MADEIRAS,1,300.0,160.0
32240,2020-08-11,Bianca Almeida,RODRIGO BIO,RIO DE JANEIRO / NEW YORK,PASSAGENS,AMERICA LINES EXPRESS,1,2600.0,2354.0
32241,2018-01-22,Fábio Martins,SERGIO AGUDO,IPAD 32,INFORMATICA,APPLE,1,1900.0,1300.0
32242,2019-04-06,Luiza Melo,RAFAELA LIMA,LG C397,CELULARES,LG,1,500.0,360.0
32243,2023-02-21,Alice Araujo,FABIO AUGUSTO,SAO PAULO / SALVADOR,PASSAGENS,LINHAS AÃ‰REAS BRAZUCA,1,450.0,400.0
32244,2020-10-03,Alex Souza,DAVID BORGES,LAVA LOUCAS BRASTEMP,ELETRODOMESTICOS,BRASTEMP,1,3500.0,2945.0
32245,2021-10-12,Eduardo Pereira,DAVID BORGES,GELADEIRA BRASTEMP,ELETRODOMESTICOS,BRASTEMP,1,3000.0,2463.0
32246,2018-06-16,Giovana Silva,SILVIO BAHIANA,TV LED 60 SAMSUNG,TV E AUDIO,SAMSUNG,1,3800.0,3000.0
32247,2022-12-10,Kaua Rocha,DEBORA ALMEIDA,SONY I7,INFORMATICA,SONY,1,2500.0,1300.0
32248,2023-08-10,Luiz Fernandes,JOAO NUNES,IPOD NANO 16,INFORMATICA,APPLE,1,300.0,110.0
32249,2022-02-26,Luiz Sousa,TERESA CRISTINA,HD 3T,INFORMATICA,MULTILASER,1,760.0,390.0
32250,2021-08-23,Beatrice Costa,RENE CHIARI,MIXER BRITANIA,ELETRODOMESTICOS,BRITANIA,1,90.0,68.0
32251,2021-07-10,Samuel Dias,LILIAN SALINAS,SONY W500,CELULARES,SONY,1,1200.0,780.0
32252,2023-02-19,Nicole Almeida,PILAR SANCHES,NOTEBOOK MSFT 17,INFORMATICA,MICROSOFT,1,3100.0,2700.0
32253,2020-11-08,Rodrigo Pereira,ANTONIO JESUS,CARTAO SD 64 GB SAMSUNG,INFORMATICA,SAMSUNG,1,78.0,55.0
32254,2022-03-03,Sophia Correia,JOAO NUNES,SAO PAULO / CURITIBA,PASSAGENS,LINHAS BRASIL EXPRESS,1,300.0,260.0
32255,2020-02-14,Victor Rodrigues,MARCELO WITEMBERG,SMART TV PANASONIC 42,TV E AUDIO,PANASONIC,1,2200.0,1800.0
32256,2018-02-16,Tânia Pinto,RAFAELA LIMA,DESKTOP P5 PH,INFORMATICA,PHILIPS,1,1400.0,980.0
32257,2019-04-08,Arthur Rodrigues,DAVID BORGES,TV LED 32 SAMSUNG,TV E AUDIO,SAMSUNG,1,1210.0,763.0
32258,2019-10-16,Luis Dias,CELIA TAVARES,FABULA,GAMES,BRAZUCA JOGOS,1,120.0,100.0
32259,2019-03-01,Luiz Costa,WALLACE MOREIRA,GALAXY TAB 10,INFORMATICA,SAMSUNG,1,2300.0,750.0
32260,2019-01-11,Carolina Goncalves,PEDRO NUNES,LEITOR DE CARTOES,INFORMATICA,VISION,1,34.0,10.0
32261,2018-12-18,Lucas Melo,PILAR SANCHES,MESA 4 LUGARES,MOVEIS,MOVEIS VAREJÃƒO,1,1000.0,823.0
32262,2021-02-02,Leonardo Almeida,CELIA TAVARES,CAMA CASAL,MOVEIS,BRASIL MADEIRAS,1,1000.0,752.0
32263,2018-07-02,Isabelle Santos,RODRIGO BIO,TV LED 42 CCE,TV E AUDIO,CCE,1,1600.0,800.0
32264,2018-06-23,Kai Ribeiro,SERGIO AGUDO,PENDRIVE 16,INFORMATICA,PHILIPS,1,30.0,10.0
32265,2020-01-04,Luiza Rocha,GERALDO FRANCISCO,CARTAO SD 64 GB SAMSUNG,INFORMATICA,SAMSUNG,1,78.0,55.0
32266,2020-11-20,Alex Araujo,PILAR SANCHES,CARTAO SD 64 GB SAMSUNG,INFORMATICA,SAMSUNG,1,78.0,55.0
32267,2021-03-18,Amanda Melo,RODRIGO MARQUES,TV LED 32 LG,TV E AUDIO,LG,1,1100.0,850.0
32268,2022-01-26,Ágatha Sousa,RENE CHIARI,BATEDEIRA BRASTEMP,ELETRODOMESTICOS,BRASTEMP,1,120.0,95.0
32269,2019-10-09,Tomás Oliveira,CELIA TAVARES,DESKTOP A5 PH,INFORMATICA,PHILIPS,1,1300.0,700.0
32270,2021-08-25,José Alves,DAVID BORGES,PENDRIVE 16,INFORMATICA,PHILIPS,1,30.0,10.0
32271,2020-01-01,Bianca Araujo,DEBORA ALMEIDA,HOMEM DE AÇO,DVDS,STUDIOS CALIFORNIA,1,45.0,20.0
32272,2019-10-09,Marcos Cavalcanti,FABIO AUGUSTO,COMBO TECLADO E MOUSE,INFORMATICA,MICROSOFT,1,310.0,120.0
32273,2022-07-09,Kaua Dias,TERESA CRISTINA,TV LED 42 LG,TV E AUDIO,LG,1,2000.0,1620.0
32274,2018-03-04,Júlia Goncalves,RODRIGO MARQUES,HD 2T,INFORMATICA,MULTILASER,1,650.0,300.0
32275,2019-04-18,Luiza Dias,RENATA MONTEIRO,CAVALEIROS DE PRATA,GAMES,BILLZAR GAMES,1,145.0,89.0
32276,2020-07-15,Alex Barros,SERGIO AGUDO,TV LED 42 CCE,TV E AUDIO,CCE,1,1600.0,800.0
32277,2019-07-08,Luís Santos,RENE CHIARI,SAO PAULO / SALVADOR,PASSAGENS,LINHAS AÃ‰REAS BRAZUCA,1,450.0,400.0
32278,2020-04-20,Júlia Araujo,RAFAELA LIMA,CAVALEIRO DAS TREVAS,GAMES,BILLZAR GAMES,1,110.0,50.0
32279,2019-10-27,Rebeca Ferreira,RODRIGO MARQUES,NOTEBOOK MSFT HIBR,INFORMATICA,MICROSOFT,1,4800.0,2999.0
32280,2020-07-21,Renan Rodrigues,LILIAN SALINAS,MEMORIA DDR 3 16GB,INFORMATICA,VISION,1,140.0,75.0
32281,2019-01-22,Luís Silva,RENE CHIARI,SONY I7,INFORMATICA,SONY,1,2500.0,1300.0
32282,2021-10-27,Arthur Lima,CARLOS SENRA,PLAYSTATION 4,GAMES,SONY,1,1980.0,990.0
32283,2023-12-25,Julieta Rodrigues,DEBORA ALMEIDA,MOTOROLA TV,CELULARES,MOTOROLA,1,799.0,555.0
32284,2023-02-26,Camila Carvalho,FABIO AUGUSTO,SONY I5,INFORMATICA,SONY,1,1800.0,800.0
32285,2021-08-06,Sofia Cavalcanti,RENE CHIARI,MEMORIA DDR 3 32GB,INFORMATICA,VISION,1,350.0,203.0
32286,2019-09-09,Luiz Martins,RAFAELA LIMA,MOCHILA NOTEBOOK 14 POL,INFORMATICA,GENIUS,1,89.0,61.0
32287,2021-04-22,Tiago Santos,CLARA MAFRA,SOCCER 2018,GAMES,JOGAR GAMES,1,145.0,76.0
32288,2023-08-26,Igor Sousa,FABIO AUGUSTO,RIO DE JANEIRO / CURITIBA,PASSAGENS,LINHAS LATINAS DE AVIÃ•ES,1,450.0,400.0
32289,2022-05-19,Sofia Azevedo,RENE CHIARI,MOUSE OPTICO,INFORMATICA,GENIUS,1,59.0,41.0
32290,2021-12-22,Rodrigo Cardoso,RODRIGO MARQUES,HD 2T SAMSUNG,INFORMATICA,SAMSUNG,1,550.0,200.0
32291,2021-05-06,Luis Dias,RAFAELA LIMA,LAVADORA GANCA 10L,ELETRODOMESTICOS,GANCA,1,5400.0,5020.0
32292,2023-03-11,Ágatha Sousa,WALLACE MOREIRA,CAMA CASAL,MOVEIS,BRASIL MADEIRAS,1,1000.0,752.0
32293,2018-02-20,Evelyn Ribeiro,PILAR SANCHES,SAO PAULO / RIO DE JANEIRO,PASSAGENS,LINHAS BRASIL EXPRESS,1,230.0,180.0
32294,2018-08-07,Igor Martins,LILIAN SALINAS,ROTEADOR 18 PORTAS,INFORMATICA,MULTILASER,1,300.0,110.0
32295,2020-05-14,Vitória Pereira,RODRIGO MARQUES,HD 1T SAMSUNG,INFORMATICA,SAMSUNG,1,260.0,110.0
32296,2020-04-05,Melissa Dias,SILVIO BAHIANA,BARCO DE PEDRA,LIVROS,EDITORA AMAZONIA,1,37.0,20.0
32297,2020-06-17,Kaua Ribeiro,RENE CHIARI,LIQUIDIFICADOR ARNO,ELETRODOMESTICOS,WALLITA,1,87.0,72.0
32298,2020-12-20,José Ribeiro,FABIO AUGUSTO,TECLADO WIRELESS MULTILASER,INFORMATICA,MULTILASER,1,120.0,90.0
32299,2018-05-09,Diogo Lima,RAFAELA LIMA,JUICER CCE,ELETRODOMESTICOS,CCE,1,430.0,347.0
32300,2018-03-01,Vitór Martins,CELIA TAVARES,HD 2T,INFORMATICA,MULTILASER,1,650.0,300.0
32301,2021-06-07,Melissa Almeida,RODRIGO BIO,BARCO DE PEDRA,LIVROS,EDITORA AMAZONIA,1,37.0,20.0
32302,2023-08-20,Luis Dias,WALLACE MOREIRA,CARTAO SD 64 GB SAMSUNG,INFORMATICA,SAMSUNG,1,78.0,55.0
32303,2023-08-13,Melissa Almeida,RENE CHIARI,SAMSUNG XY 4,CELULARES,SAMSUNG,1,1200.0,965.0
32304,2020-01-10,Luís Ribeiro,SERGIO AGUDO,COMBO TECLADO E MOUSE,INFORMATICA,GENIUS,1,130.0,89.0
32305,2019-08-12,Bianca Cunha,FABIO AUGUSTO,CARTAO SD 128 GB SANDISK,INFORMATICA,SANDISK,1,156.0,99.0
32306,2018-01-13,Luís Ribeiro,SERGIO AGUDO,IPOD NANO 16,INFORMATICA,APPLE,1,300.0,110.0
32307,2021-09-27,Nicolas Melo,JOAO NUNES,NOTEBOOK LN 17,INFORMATICA,LENOVO,1,2100.0,1700.0
32308,2022-05-14,Tiago Barros,CLARA MAFRA,IPAD MINI 16,INFORMATICA,APPLE,1,1200.0,790.0
32309,2022-01-19,Emilly Sousa,JOAO NUNES,WINDOWS 2016 VISAO GERAL,LIVROS,MICROSOFT,1,90.0,45.0
32310,2019-05-05,Caio Rocha,SERGIO AGUDO,CONJUNTO DE SOFA,MOVEIS,BRASIL MADEIRAS,1,3500.0,2954.0
32311,2018-03-16,Luan Oliveira,GERALDO FRANCISCO,TV LED 55 LG,TV E AUDIO,LG,1,3900.0,3050.0
32312,2018-04-19,Arthur Fernandes,RENE CHIARI,LAVADORA GANCA 10L,ELETRODOMESTICOS,GANCA,1,5400.0,5020.0
32313,2021-04-02,Alex Souza,SERGIO AGUDO,LG C397,CELULARES,LG,1,500.0,360.0
32314,2021-10-09,Caio Pereira,HERMES MACEDO,SMART TV PANASONIC 42,TV E AUDIO,PANASONIC,1,2200.0,1800.0
32315,2022-12-13,Cauã Azevedo,CARLOS SENRA,SAMSUNG XY 4,CELULARES,SAMSUNG,1,1200.0,965.0
32316,2022-04-23,Evelyn Barros,LILIAN SALINAS,TABLET 10 LENOVO,INFORMATICA,LENOVO,1,800.0,650.0
32317,2019-10-15,Cauã Sousa,MARCELO WITEMBERG,MESA DE CENTRO,MOVEIS,MOVEIS VAREJÃƒO,1,500.0,350.0
32318,2020-08-22,Luan Melo,JOAO NUNES,LAVADORA LG 10L,ELETRODOMESTICOS,LG,1,2800.0,2186.0
32319,2023-11-27,Kaua Rocha,CELIA TAVARES,A VIDA SECRETA,DVDS,EM SPORTS,1,37.0,21.0
32320,2023-02-24,Felipe Costa,TERESA CRISTINA,IPAD MINI 16,INFORMATICA,APPLE,1,1200.0,790.0
32321,2020-01-14,Enzo Lima,PEDRO NUNES,MOTO Z PLAY 3,CELULARES,MOTOROLA,1,1150.0,900.0
32322,2022-06-12,Renan Dias,GERALDO FRANCISCO,IPAD 64,INFORMATICA,APPLE,1,2500.0,1700.0
32323,2023-12-20,Diego Gomes,SILVIO BAHIANA,SAO PAULO / ROMA,PASSAGENS,LINHAS INTERNACIONAIS EURO,1,2800.0,2400.0
32324,2022-01-26,Thiago Rodrigues,EDUARDO SANTOS,SOUTH PLACE,GAMES,JOGAR GAMES,1,98.0,45.0
32325,2023-01-06,Gabriel Gomes,JOAO NUNES,NOTEBOOK SONY 3D,INFORMATICA,SONY,1,2500.0,2000.0
32326,2020-11-04,Martim Barros,HERMES MACEDO,DESKTOP I5,INFORMATICA,ACER,1,2100.0,1020.0
32327,2020-09-09,Guilherme Costa,GERALDO FRANCISCO,LAVADORA GANCA 10L,ELETRODOMESTICOS,GANCA,1,5400.0,5020.0
32328,2019-11-02,Kauã Melo,RODRIGO MARQUES,JUICER WALLITA,ELETRODOMESTICOS,WALLITA,1,450.0,367.0
32329,2018-06-24,Tiago Melo,JOAO NUNES,DRAGON BLAZER,GAMES,BRAZUCA JOGOS,1,90.0,40.0
32330,2018-09-14,Breno Goncalves,RAFAELA LIMA,SAMSUNG DUOS,CELULARES,SAMSUNG,1,1100.0,750.0
32331,2020-08-25,Arthur Castro,PILAR SANCHES,MOCHILA NOTEBOOK 15.6 POL,INFORMATICA,GENIUS,1,109.0,81.0
32332,2019-07-04,Lara Melo,CLARA MAFRA,PHONE 5,CELULARES,APPLE,1,2500.0,1900.0
32333,2019-09-13,Rodrigo Costa,SERGIO AGUDO,LG OPTIMUS,CELULARES,LG,1,890.0,500.0
32334,2018-08-25,Julian Gomes,CELIA TAVARES,MIXER BRITANIA,ELETRODOMESTICOS,BRITANIA,1,90.0,68.0
32335,2020-01-01,Igor Sousa,RODRIGO BIO,TV 3D SONY 42,TV E AUDIO,SONY,1,3100.0,2684.0
32336,2019-06-21,Nicolash Cunha,EDUARDO SANTOS,DESKTOP I5,INFORMATICA,ACER,1,2100.0,1020.0
32337,2021-11-11,Arthur Rodrigues,RODRIGO MARQUES,CAVALEIRO DOS 7 REINOS,LIVROS,EDITORA LELIVROS,1,30.0,15.0
32338,2022-04-01,Leila Silva,TERESA CRISTINA,COMBO TECLADO E MOUSE,INFORMATICA,GENIUS,1,130.0,89.0
32339,2021-11-07,Bianca Azevedo,TERESA CRISTINA,HD 1T,INFORMATICA,MULTILASER,1,290.0,150.0
32340,2020-08-04,Nicole Martins,MARCELO WITEMBERG,GALAXY NOTE,INFORMATICA,SAMSUNG,1,2900.0,1542.0
32341,2018-02-12,Julia Costa,TERESA CRISTINA,NOTEBOOK LN 17,INFORMATICA,LENOVO,1,2100.0,1700.0
32342,2021-01-17,Pedro Pinto,FABIO AUGUSTO,BARCO DE PEDRA,LIVROS,EDITORA AMAZONIA,1,37.0,20.0
32343,2020-05-20,Ágatha Almeida,FABIO AUGUSTO,MEMORIA DDR 3 16GB,INFORMATICA,VISION,1,140.0,75.0
32344,2023-06-23,Cauã Sousa,RODRIGO BIO,DESKTOP 17,INFORMATICA,ACER,1,2300.0,1800.0
32345,2019-12-26,Gustavo Goncalves,MARCELO WITEMBERG,GALAXY NOTE,INFORMATICA,SAMSUNG,1,2900.0,1542.0
32346,2022-05-21,Breno Correia,JOAO NUNES,MOUSE OPTICO,INFORMATICA,GENIUS,1,59.0,41.0
32347,2018-03-09,Igor Oliveira,RENE CHIARI,SAMSUNG E1203,CELULARES,SAMSUNG,1,560.0,385.0
32348,2022-10-24,Evelyn Almeida,SILVIO BAHIANA,O IMORTAL,DVDS,EM SPORTS,1,37.0,26.0
32349,2020-10-03,Julian Castro,HERMES MACEDO,IPAD MINI 16,INFORMATICA,APPLE,1,1200.0,790.0
32350,2019-07-16,Rafaela Silva,MARCELO WITEMBERG,TECLADO WIRELESS,INFORMATICA,GENIUS,1,89.0,70.0
32351,2019-09-16,Aline Pinto,RAFAELA LIMA,DESKTOP A5 ML,INFORMATICA,MULTILASER,1,1300.0,890.0
32352,2019-02-17,Sofia Araujo,HERMES MACEDO,SAO PAULO / ROMA,PASSAGENS,LINHAS INTERNACIONAIS EURO,1,2800.0,2400.0
32353,2019-05-06,Renan Goncalves,GERALDO FRANCISCO,TV LED 32 SONY,TV E AUDIO,SONY,1,1000.0,750.0
32354,2023-08-13,Felipe Barbosa,PILAR SANCHES,XTG E1,CELULARES,GFORCE,1,300.0,200.0
32355,2023-04-17,Joao Barbosa,RENATA MONTEIRO,PHONE 4,CELULARES,APPLE,1,1900.0,1100.0
32356,2023-09-04,Lara Alves,RENATA MONTEIRO,O SUPER-HERÓI,DVDS,STUDIOS HB,1,45.0,20.0
32357,2019-06-10,Douglas Barros,SILVIO BAHIANA,A TEORIA,DVDS,STUDIOS CALIFORNIA,1,198.0,130.0
32358,2018-08-27,Otávio Pereira,RENE CHIARI,HD 2T SAMSUNG,INFORMATICA,SAMSUNG,1,550.0,200.0
32359,2022-09-06,Sofia Azevedo,SERGIO AGUDO,DIABO,GAMES,JOGAR GAMES,1,99.0,33.0
32360,2020-03-06,Amanda Melo,TERESA CRISTINA,C# PRATICO,LIVROS,MICROSOFT,1,60.0,45.0
32361,2019-02-23,Luiz Almeida,CELIA TAVARES,DREAMC QUARTY,CELULARES,DREAMC,1,180.0,98.0
32362,2022-07-19,Lara Goncalves,DAVID BORGES,FANTASY STAR,GAMES,JOGAR GAMES,1,89.0,30.0
32363,2019-11-18,Felipe Oliveira,DEBORA ALMEIDA,ADVANCED AZURE,LIVROS,MICROSOFT,1,70.0,55.0
32364,2020-01-05,Kauã Melo,RENATA MONTEIRO,CONJUNTO DE SOFA,MOVEIS,BRASIL MADEIRAS,1,3500.0,2954.0
32365,2018-03-24,Tiago Correia,ANTONIO JESUS,PHONE 4,CELULARES,APPLE,1,1900.0,1100.0
32366,2022-03-24,Danilo Souza,SERGIO AGUDO,SAO PAULO / RECIFE,PASSAGENS,LINHAS AÃ‰REAS BRAZUCA,1,360.0,300.0
32367,2022-01-21,Evelyn Ribeiro,TERESA CRISTINA,CAVALEIRO DOS 7 REINOS,LIVROS,EDITORA LELIVROS,1,30.0,15.0
32368,2023-10-12,Laura Cavalcanti,DEBORA ALMEIDA,NOKIA ASHA 501,CELULARES,NOKIA,1,600.0,320.0
32369,2023-08-06,Marcos Castro,DAVID BORGES,HD 3T,INFORMATICA,MULTILASER,1,760.0,390.0
32370,2020-01-22,Carlos Rocha,MARCELO WITEMBERG,JUICER WALLITA,ELETRODOMESTICOS,WALLITA,1,450.0,367.0
32371,2020-03-14,Sofia Fernandes,SERGIO AGUDO,RAIDER,GAMES,BRAZUCA JOGOS,1,120.0,50.0
32372,2020-03-03,Danilo Souza,PEDRO NUNES,PENDRIVE 32 MULTILASER,INFORMATICA,MULTILASER,1,50.0,25.0
32373,2021-02-26,Manuela Melo,DAVID BORGES,DIÁRIO ROMÂNTICO,DVDS,EM SPORTS,1,176.0,100.0
32374,2018-06-17,Vinícius Barros,RODRIGO MARQUES,JOGOS VORAZES,LIVROS,EDITORA LELIVROS,1,45.0,22.0
32375,2019-11-19,Nicole Ribeiro,LILIAN SALINAS,CAMA CASAL,MOVEIS,BRASIL MADEIRAS,1,1000.0,752.0
32376,2019-02-22,Nicolas Castro,PEDRO NUNES,NOTEBOOK ACER 17,INFORMATICA,ACER,1,2100.0,1700.0
32377,2022-04-26,Pedro Ferreira,HERMES MACEDO,SONY W500,CELULARES,SONY,1,1200.0,780.0
32378,2020-07-13,Kaua Ferreira,PILAR SANCHES,ARMARIO COZINHA 6 PORTAS,MOVEIS,BRASIL MADEIRAS,1,2500.0,2030.0
32379,2021-06-05,Leonardo Oliveira,SILVIO BAHIANA,DESKTOP P5 PH,INFORMATICA,PHILIPS,1,1400.0,980.0
32380,2019-03-03,Leonardo Pinto,RENATA MONTEIRO,BARCO DE PEDRA,LIVROS,EDITORA AMAZONIA,1,37.0,20.0
32381,2022-01-12,Luiza Melo,WALLACE MOREIRA,DESKTOP I5,INFORMATICA,ACER,1,2100.0,1020.0
32382,2019-12-15,Joao Fernandes,RENE CHIARI,JOGOS MALÉFICOS,DVDS,STUDIOS CALIFORNIA,1,38.0,23.0
32383,2020-07-13,Luan Oliveira,RODRIGO MARQUES,ROTEADOR WIRELESS,INFORMATICA,MULTILASER,1,90.0,38.0
32384,2022-10-22,Vitória Pereira,CLARA MAFRA,RAIDER,GAMES,BRAZUCA JOGOS,1,120.0,50.0
32385,2019-05-26,Felipe Barbosa,MARCELO WITEMBERG,JOGOS MALÉFICOS,DVDS,STUDIOS CALIFORNIA,1,38.0,23.0
32386,2020-11-17,Renan Rocha,PILAR SANCHES,TV LED 32 SAMSUNG,TV E AUDIO,SAMSUNG,1,1210.0,763.0
32387,2022-03-08,Vitoria Melo,JOAO NUNES,LAVA LOUCAS CCE,ELETRODOMESTICOS,CCE,1,3600.0,2745.0
32388,2018-03-01,Estevan Cardoso,RODRIGO MARQUES,NOTEBOOK HP ONE,INFORMATICA,HP,1,1870.0,1300.0
32389,2019-10-22,Vitória Azevedo,CLARA MAFRA,JOGOS VORAZES,LIVROS,EDITORA LELIVROS,1,45.0,22.0
32390,2019-09-24,Rebeca Santos,RODRIGO BIO,LIQUIDIFICADOR ARNO,ELETRODOMESTICOS,WALLITA,1,87.0,72.0
32391,2021-03-26,Felipe Pereira,GERALDO FRANCISCO,PENDRIVE 16,INFORMATICA,PHILIPS,1,30.0,10.0
32392,2020-11-02,Eduarda Oliveira,PILAR SANCHES,RIO DE JANEIRO / LIMA,PASSAGENS,LINHAS LATINAS DE AVIÃ•ES,1,1900.0,1570.0
32393,2018-03-25,Manuela Goncalves,TERESA CRISTINA,DREAMC VGA,CELULARES,DREAMC,1,150.0,79.0
32394,2019-07-06,Lara Alves,RODRIGO BIO,RIO DE JANEIRO / PARIS,PASSAGENS,LINHAS INTERNACIONAIS EURO,1,2300.0,1980.0
32395,2019-10-17,Renan Dias,JOAO NUNES,FABULA,GAMES,BRAZUCA JOGOS,1,120.0,100.0
32396,2023-05-24,Sofia Oliveira,RODRIGO BIO,FABULA,GAMES,BRAZUCA JOGOS,1,120.0,100.0
32397,2020-05-22,Danilo Alves,ANTONIO JESUS,TV LED 42 CCE,TV E AUDIO,CCE,1,1600.0,800.0
32398,2019-01-24,Rafaela Ferreira,DEBORA ALMEIDA,RIO DE JANEIRO / MADRID,PASSAGENS,LINHAS INTERNACIONAIS EURO,1,1800.0,1623.0
32399,2022-03-22,Raissa Costa,RENATA MONTEIRO,COMBO TECLADO E MOUSE,INFORMATICA,MICROSOFT,1,310.0,120.0
32400,2018-06-12,Pedro Pinto,TERESA CRISTINA,CENTRIFUGA ARNO,ELETRODOMESTICOS,ARNO,1,2800.0,2030.0
32401,2018-05-13,Sophia Almeida,RODRIGO BIO,RIO DE JANEIRO / LIMA,PASSAGENS,LINHAS LATINAS DE AVIÃ•ES,1,1900.0,1570.0
32402,2020-10-12,Daniel Carvalho,CARLOS SENRA,NOTEBOOK HP C-34,INFORMATICA,HP,1,2300.0,1890.0
32403,2019-02-13,Kauan Costa,RAFAELA LIMA,IPAD MINI 16,INFORMATICA,APPLE,1,1200.0,790.0
32404,2023-08-10,Caio Barbosa,DAVID BORGES,CARTAO SD 32 GB SANDISK,INFORMATICA,SANDISK,1,32.0,15.0
32405,2022-03-14,Luis Ribeiro,JOAO NUNES,SAO PAULO / MIAMI,PASSAGENS,AMERICA LINES EXPRESS,1,2300.0,2156.0
32406,2018-12-17,Júlia Costa,CARLOS SENRA,LIQUIDIFICADOR ARNO,ELETRODOMESTICOS,WALLITA,1,87.0,72.0
32407,2022-10-23,Isabella Castro,EDUARDO SANTOS,PENDRIVE 128 CROSSAIR,INFORMATICA,PHILIPS,1,137.0,98.0
32408,2021-04-05,Rodrigo Pereira,CLARA MAFRA,GALAXY NOTE,INFORMATICA,SAMSUNG,1,2900.0,1542.0
32409,2021-04-27,Eduarda Barros,RENE CHIARI,TV LED 55 LG,TV E AUDIO,LG,1,3900.0,3050.0
32410,2021-06-24,Estevan Barbosa,MARCELO WITEMBERG,DESKTOP P5 ML,INFORMATICA,MULTILASER,1,1400.0,950.0
32411,2021-09-17,Sofia Fernandes,RENE CHIARI,EXCHANGE 2014,LIVROS,MICROSOFT,1,130.0,90.0
32412,2019-08-20,Rebeca Araujo,SERGIO AGUDO,CENTRIFUGA ARNO,ELETRODOMESTICOS,ARNO,1,2800.0,2030.0
32413,2023-09-04,Kauê Santos,LILIAN SALINAS,TITANS,GAMES,BRAZUCA JOGOS,1,98.0,50.0
32414,2023-02-08,Amanda Ferreira,EDUARDO SANTOS,RIO DE JANEIRO / NEW YORK,PASSAGENS,AMERICA LINES EXPRESS,1,2600.0,2354.0
32415,2021-03-02,Pedro Ferreira,EDUARDO SANTOS,O SENHOR DO CRIME,LIVROS,EDITORA AMAZONIA,1,199.0,120.0
32416,2020-03-12,Erick Gomes,CARLOS SENRA,MOCHILA NOTEBOOK 17 POL,INFORMATICA,GENIUS,1,139.0,91.0
32417,2020-04-13,Vinícius Barros,RODRIGO BIO,PODEROSO CHEFE,DVDS,STUDIOS HOLLYWOOD,1,98.0,46.0
32418,2022-09-24,Eduardo Rocha,RODRIGO MARQUES,SAMSUNG E1203,CELULARES,SAMSUNG,1,560.0,385.0
